Date,Adj Close,Close,High,Low,Open,Volume
2012-05-22,1.0957859754562378,1.1128000020980835,1.1473100185394287,1.1128000020980835,1.1128000020980835,123653
2012-05-23,1.0915418863296509,1.108489990234375,1.1214300394058228,1.1041799783706665,1.108489990234375,45060
2012-05-24,1.0957859754562378,1.1128000020980835,1.1300499439239502,1.108489990234375,1.1128000020980835,159135
2012-05-25,1.0915418863296509,1.108489990234375,1.1171200275421143,1.1041799783706665,1.108489990234375,119550
2012-05-28,1.087297797203064,1.1041799783706665,1.1171200275421143,1.0998599529266357,1.1041799783706665,147812
2012-05-29,1.1212702989578247,1.1386799812316895,1.160249948501587,1.1041799783706665,1.1386799812316895,740810
2012-05-30,1.1085282564163208,1.1257400512695312,1.1386799812316895,1.1128000020980835,1.1257400512695312,119937
2012-05-31,1.1042840480804443,1.1214300394058228,1.142989993095398,1.1214300394058228,1.1214300394058228,117764
2012-06-01,1.1042840480804443,1.1214300394058228,1.134369969367981,1.1214300394058228,1.1214300394058228,134219
2012-06-04,1.0915418863296509,1.108489990234375,1.1214300394058228,1.108489990234375,1.108489990234375,131724
2012-06-05,1.087297797203064,1.1041799783706665,1.1214300394058228,1.0955499410629272,1.1041799783706665,294332
2012-06-06,1.087297797203064,1.1041799783706665,1.1128000020980835,1.0998599529266357,1.1041799783706665,209291
2012-06-07,1.0448174476623535,1.0610400438308716,1.1128000020980835,1.0480999946594238,1.0610400438308716,1090243
2012-06-08,1.0533154010772705,1.0696699619293213,1.0869200229644775,1.0394799709320068,1.0696699619293213,178784
2012-06-11,1.0490713119506836,1.0653599500656128,1.0912400484085083,1.0394799709320068,1.0653599500656128,121404
2012-06-12,1.0745556354522705,1.0912400484085083,1.1128000020980835,1.0653599500656128,1.0912400484085083,484280
2012-06-13,1.0745556354522705,1.0912400484085083,1.108489990234375,1.0739799737930298,1.0912400484085083,296553
2012-06-14,1.0787997245788574,1.0955499410629272,1.0998599529266357,1.082610011100769,1.0955499410629272,44605
2012-06-15,1.0787997245788574,1.0955499410629272,1.1171200275421143,1.0869200229644775,1.0955499410629272,229515
2012-06-18,1.0490713119506836,1.0653599500656128,1.108489990234375,1.0653599500656128,1.0653599500656128,162701
2012-06-19,1.0533154010772705,1.0696699619293213,1.0782999992370605,1.056730031967163,1.0696699619293213,146909
2012-06-20,1.0575594902038574,1.0739799737930298,1.0998599529266357,1.056730031967163,1.0739799737930298,101727
2012-06-21,1.0448174476623535,1.0610400438308716,1.0696699619293213,1.056730031967163,1.0610400438308716,18858
2012-06-22,1.0533154010772705,1.0696699619293213,1.082610011100769,0.9618399739265442,1.0696699619293213,275432
2012-06-25,1.0533154010772705,1.0696699619293213,1.082610011100769,0.9618399739265442,1.0696699619293213,56943
2012-06-26,1.061813473701477,1.0782999992370605,1.0869200229644775,1.0653599500656128,1.0782999992370605,26567
2012-06-27,1.061813473701477,1.0782999992370605,1.0782999992370605,1.0653599500656128,1.0782999992370605,45439
2012-06-28,1.0575594902038574,1.0739799737930298,1.0782999992370605,1.0653599500656128,1.0739799737930298,32099
2012-06-29,1.0490713119506836,1.0653599500656128,1.0955499410629272,1.0135999917984009,1.0653599500656128,72774
2012-07-02,1.0575594902038574,1.0739799737930298,1.0782999992370605,1.0610400438308716,1.0739799737930298,61358
2012-07-03,1.0490713119506836,1.0653599500656128,1.0955499410629272,1.0653599500656128,1.0653599500656128,238021
