Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,166.0,167.36000061035156,164.02000427246094,164.25,159.7486114501953,3792500
2022-11-01,166.44000244140625,166.97999572753906,162.57000732421875,164.58999633789062,160.0792999267578,3051000
2022-11-02,164.5800018310547,165.88999938964844,160.0800018310547,160.1999969482422,155.8096160888672,3377900
2022-11-03,157.97999572753906,160.7899932861328,157.75,159.8000030517578,155.4205780029297,3041600
2022-11-04,162.41000366210938,162.75,156.25999450683594,159.6300048828125,155.2552490234375,2653500
2022-11-07,161.24000549316406,161.41000366210938,158.0,159.8699951171875,155.48866271972656,2424100
2022-11-08,161.32000732421875,164.66000366210938,159.80999755859375,161.6199951171875,157.19068908691406,3284600
2022-11-09,161.0800018310547,161.58999633789062,152.5,152.99000549316406,148.79722595214844,4018400
2022-11-10,158.94000244140625,164.5500030517578,158.38999938964844,164.3800048828125,159.87506103515625,4962900
2022-11-11,165.1199951171875,174.8300018310547,164.9499969482422,173.32000732421875,168.570068359375,5828300
2022-11-14,172.63999938964844,176.8000030517578,172.35000610351562,173.25999450683594,168.51170349121094,5753800
2022-11-15,177.0,180.4600067138672,176.89999389648438,178.97999572753906,175.1668243408203,8606000
2022-11-16,149.85000610351562,158.49000549316406,148.75,155.47000122070312,152.15771484375,36731500
2022-11-17,153.47999572753906,162.17999267578125,152.72000122070312,162.00999450683594,158.55838012695312,11300500
2022-11-18,161.97999572753906,164.6999969482422,160.0,162.8800048828125,159.40985107421875,7280900
2022-11-21,161.0800018310547,161.92999267578125,156.77000427246094,158.02000427246094,154.65338134765625,5964700
2022-11-22,158.7899932861328,159.91000366210938,155.75,157.86000061035156,154.49679565429688,6364100
2022-11-23,158.47999572753906,164.13999938964844,158.25,163.41000366210938,159.92855834960938,4833500
2022-11-25,163.5,163.9600067138672,161.60000610351562,163.3800048828125,159.89918518066406,1883000
2022-11-28,162.80999755859375,166.88999938964844,162.80999755859375,165.3699951171875,161.84678649902344,4624100
2022-11-29,164.42999267578125,166.97000122070312,161.50999450683594,166.3699951171875,162.82546997070312,5231700
