Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,145.1699981689453,146.77999877929688,144.0800018310547,146.39999389648438,140.7153778076172,8604800
2022-11-01,146.66000366210938,147.6999969482422,144.5500030517578,146.91000366210938,141.20558166503906,6351200
2022-11-02,147.02999877929688,148.0800018310547,144.47999572753906,144.52000427246094,138.9083709716797,5345000
2022-11-03,144.0,145.4199981689453,143.02999877929688,144.4199981689453,138.81224060058594,3850700
2022-11-04,145.35000610351562,145.5800018310547,143.0800018310547,145.27999877929688,139.6388702392578,4623700
2022-11-07,145.27999877929688,148.8000030517578,144.6999969482422,148.10000610351562,142.34938049316406,4304000
2022-11-08,148.8300018310547,151.6300048828125,147.9600067138672,148.52999877929688,142.76266479492188,4637500
2022-11-09,148.58999633789062,150.57000732421875,147.0399932861328,147.6199951171875,141.88800048828125,4573700
2022-11-10,150.66000366210938,150.66000366210938,147.75,149.72000122070312,143.90646362304688,5607700
2022-11-11,149.5399932861328,150.52000427246094,145.75,150.16000366210938,144.32937622070312,6786400
2022-11-14,150.97999572753906,154.5399932861328,150.97999572753906,151.74000549316406,145.8480224609375,7077100
2022-11-15,153.38999938964844,153.4199981689453,149.9600067138672,153.0399932861328,147.0975341796875,5909500
2022-11-16,153.44000244140625,156.69000244140625,151.22999572753906,151.8699951171875,145.9729766845703,7358700
2022-11-17,150.97000122070312,153.07000732421875,149.97000122070312,152.16000366210938,146.251708984375,5069500
2022-11-18,153.6699981689453,155.63999938964844,153.6699981689453,154.97999572753906,148.9622344970703,5691100
2022-11-21,155.39999389648438,158.6300048828125,154.42999267578125,157.11000061035156,151.00950622558594,6492100
2022-11-22,157.69000244140625,159.8800048828125,157.55999755859375,159.7899932861328,153.58544921875,5351100
2022-11-23,159.9499969482422,160.94000244140625,158.82000732421875,159.38999938964844,153.2009735107422,3221100
2022-11-25,159.58999633789062,160.75,159.24000549316406,159.6199951171875,153.4220428466797,1661900
2022-11-28,160.0,160.72999572753906,157.8300018310547,158.42999267578125,152.27825927734375,3902800
2022-11-29,158.30999755859375,159.42999267578125,157.2100067138672,158.1999969482422,152.05718994140625,3689000
2022-11-30,158.7899932861328,161.17999267578125,156.4600067138672,161.17999267578125,154.9214630126953,12342500
2022-12-01,161.0,163.1999969482422,159.97999572753906,161.6300048828125,155.35401916503906,5827800
2022-12-02,160.72000122070312,163.75999450683594,160.50999450683594,163.66000366210938,157.30517578125,4304900
2022-12-05,162.88999938964844,165.19000244140625,162.88999938964844,163.94000244140625,157.57432556152344,4859400
