Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,67.31999969482422,67.6500015258789,66.62999725341797,67.20999908447266,65.02471923828125,650100
2022-11-01,67.48999786376953,68.19000244140625,66.8499984741211,67.80999755859375,65.6052017211914,796400
2022-11-02,67.38999938964844,68.95999908447266,67.19999694824219,67.29000091552734,65.10211944580078,1103800
2022-11-03,67.73999786376953,69.86000061035156,66.7300033569336,68.5199966430664,66.29212951660156,1346700
2022-11-04,68.55999755859375,69.66999816894531,68.06999969482422,69.5199966430664,67.25961303710938,901700
2022-11-07,69.5199966430664,69.5199966430664,67.23999786376953,68.41999816894531,66.19538116455078,846100
2022-11-08,68.80000305175781,69.20999908447266,68.04000091552734,68.29000091552734,66.06961059570312,711100
2022-11-09,68.0,70.37999725341797,67.86000061035156,69.86000061035156,67.58856201171875,1779900
2022-11-10,71.55000305175781,72.66999816894531,70.62000274658203,72.5999984741211,70.23947143554688,1019400
2022-11-11,72.5999984741211,72.5999984741211,71.05000305175781,71.63999938964844,69.31068420410156,572900
2022-11-14,71.83999633789062,72.30000305175781,71.1500015258789,71.1500015258789,68.83661651611328,728400
2022-11-15,72.0,73.94000244140625,72.0,73.87999725341797,71.47785186767578,1230800
2022-11-16,73.7699966430664,74.0999984741211,72.70999908447266,73.30000305175781,70.91670989990234,1056800
2022-11-17,72.56999969482422,72.69999694824219,71.61000061035156,72.30999755859375,69.95889282226562,670900
2022-11-18,73.08000183105469,73.91000366210938,72.79000091552734,73.7300033569336,71.33273315429688,857800
2022-11-21,73.94999694824219,75.36000061035156,73.81999969482422,75.20999908447266,72.76460266113281,722700
2022-11-22,75.55999755859375,76.20999908447266,75.41000366210938,76.16000366210938,73.6837158203125,627300
2022-11-23,76.2300033569336,76.58000183105469,75.45999908447266,76.38999938964844,73.90624237060547,737500
2022-11-25,76.4000015258789,77.12999725341797,76.4000015258789,76.5,74.01266479492188,341900
2022-11-28,76.05999755859375,76.76000213623047,75.69999694824219,76.58999633789062,74.0997314453125,582900
2022-11-29,76.12000274658203,76.5199966430664,75.5199966430664,76.2300033569336,73.7514419555664,706500
2022-11-30,75.94999694824219,78.3499984741211,75.77999877929688,78.31999969482422,75.77349090576172,844000
2022-12-01,79.01000213623047,79.38999938964844,77.6500015258789,77.80000305175781,75.27039337158203,594100
2022-12-02,77.26000213623047,78.47000122070312,76.87000274658203,78.12000274658203,75.57998657226562,1602800
2022-12-05,77.4800033569336,78.33000183105469,76.9000015258789,77.86000061035156,75.32844543457031,1090900
2022-12-06,77.87999725341797,78.73999786376953,76.97000122070312,78.05999755859375,75.52193450927734,1948300
